INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',413,'16.11.1993','13.12.1993',280048,5,214,10,4273503,6722443,1793586,3569915);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('EpicCon Russia',167,'16.01.1993','02.02.1993',714846,5,197,14,8992623,5359011,486194,2351415);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовская финифть и народные промыслы',366,'15.10.2003','22.10.2003',229586,7,311,30,4773529,790495,191155,4052905);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Архстояние',135,'11.02.1991','05.03.1991',325174,2,45,6,8752860,3520942,1931241,1318241);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Биеннале дизайна и современного искусства',482,'06.02.2015','18.02.2015',302234,5,399,20,6224523,917631,2439712,3837323);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовское действо',43,'21.10.2011','03.11.2011',685137,2,455,47,3167552,6417150,2555037,3630614);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фестиваль народных мастеров и художников',332,'03.01.1999','19.01.1999',470387,2,115,9,7873365,6607274,3713088,436336);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фольклорный фестиваль',154,'21.07.1995','03.08.1995',354301,5,13,40,928118,4569374,4714627,1628335);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сокровища севера. Мастера и художники',457,'07.06.1998','08.06.1998',248796,4,432,10,9397501,360546,3715679,3768113);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',213,'22.04.1992','26.04.1992',699189,2,297,8,4480828,3046182,4129458,136820);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Арт-Фест',373,'13.02.2009','21.02.2009',406589,7,176,46,5206702,5498205,279760,3916560);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Comicfestival München 2021',330,'25.03.2020','01.04.2020',641054,8,375,16,5879188,7210316,3534016,1723236);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hurricane Festival',99,'23.04.2003','04.05.2003',967430,7,446,11,9371923,94518,3197975,2500624);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Southside Festival ',325,'20.08.1997','02.09.1997',571085,1,496,43,299280,5158163,977797,3507832);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst Handwerkermarkt Nordenham',92,'16.02.1999','21.02.1999',100973,4,319,21,1396151,7170707,538861,1605747);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Artmuc Spring',194,'03.05.1998','29.05.1998',227441,8,244,1,3204736,6126849,233183,732204);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Spirituality & Healing / ESOTERIK Days Stuttgart',112,'21.07.2004','21.08.2004',50197,4,339,16,7396387,6920776,965493,763516);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Nature One',24,'12.09.2012','14.09.2012',800635,7,203,29,5341628,8706119,4607104,1980722);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Waldfrieden Wonderland',427,'01.01.2019','06.01.2019',218671,7,47,18,147237,1960549,2906819,3294221);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Green Fest',105,'01.08.1994','22.08.1994',899006,4,128,37,8259554,9776667,2072467,658355);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Positions Art',175,'04.08.1993','07.08.1993',185388,1,364,31,7597674,790418,877600,1125889);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('PHOTOPIA',40,'24.02.1992','26.02.1992',274295,2,416,11,3816162,6783415,4969540,2860899);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Heidelberger Herbst',203,'10.01.1992','07.02.1992',610994,7,483,16,8095744,449133,4718335,4914133);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('MagicCon',376,'02.12.2014','03.12.2014',901058,6,494,32,4064551,4365040,2513650,2434899);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst & Antiquitäten',75,'20.12.2018','08.01.2019',828048,2,45,45,6064736,5967076,3674487,688876);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Internationale Briefmarkenborse Sindelfingen',236,'21.01.2007','22.01.2007',817247,4,432,32,4556687,2696390,654408,1408119);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('SPIELidee',30,'08.09.1992','17.09.1992',590796,3,88,12,7518436,2725212,2796031,362242);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Aurich',420,'04.03.2008','03.04.2008',475373,1,402,11,9194923,4387944,1746933,1252308);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Leer',361,'24.08.2010','08.09.2010',472483,7,250,39,7675866,9813257,1171212,1799218);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Affordable Art Fair (AAF)',482,'03.03.2010','20.03.2010',773860,5,412,36,3783745,8450876,2317694,2897270);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('frieda’s and friends design.markt autumn',254,'02.11.2004','16.11.2004',54768,1,416,42,2417470,3502192,3449491,4667718);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exponatec Cologne',320,'12.04.2016','01.05.2016',935310,7,166,37,9894212,5051440,2889039,4198718);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Art Cologne',134,'28.11.1996','09.12.1996',600569,3,116,20,2051853,610799,2518474,3940000);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fine Art & Design Cologne',114,'21.06.1992','22.06.1992',10807,7,242,47,9346041,7403619,4407444,3352840);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fotohaven Hamburg',150,'05.04.2012','27.04.2012',193526,6,17,20,6502466,8556760,4782323,22471);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Art Karlsruhe',76,'19.11.2009','27.11.2009',812496,4,286,31,8527295,1458500,3145781,2164228);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('mitteldeutsche handwerksmesse',319,'17.07.1991','03.08.1991',729396,7,272,13,616696,5705989,4182166,4792463);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',308,'12.04.2007','02.05.2007',329427,1,297,18,8223526,4111485,3237279,4158114);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',537,'23.05.1992','04.06.1992',874076,8,35,18,3351992,8877651,3681537,220783);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition universelle et internationale',411,'13.09.1998','03.10.1998',614720,8,126,42,4075761,7949518,1940955,841947);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ghent International Exposition',287,'11.03.2011','02.04.2011',253932,1,253,1,4983550,3236575,1098556,3930488);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Panama-Pacific International Exposition',116,'02.11.1996','16.11.1996',753176,8,285,9,7059958,2360987,4741151,1123574);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Barcelona International Exposition',509,'14.12.2005','25.12.2005',583404,4,343,6,9854076,42061,4258521,2233303);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Century of Progress',164,'26.07.2018','17.08.2018',353744,6,491,43,3304389,3899621,2070060,4130061);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exposition',164,'07.06.2005','20.06.2005',404540,2,172,14,2348177,893209,765564,1101315);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition Internationale des Arts et Techniques',100,'07.03.2004','13.03.2004',330156,5,28,16,3961593,3382630,1078105,4673455);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition internationale du bicentenaire',284,'04.04.2014','21.04.2014',456677,5,424,10,8581392,9062630,2799444,4059397);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels World’s Fair',279,'06.06.2011','03.07.2011',286454,1,265,38,7194477,7700778,3814157,1486242);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Century 21 Exposition',69,'12.09.2011','20.09.2011',172978,4,241,40,130578,9943468,385840,3069831);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Louisiana World Exposition',417,'27.06.2007','17.07.2007',888491,6,395,21,465249,2313096,1232421,3306289);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Expo',183,'06.02.2010','22.02.2010',823530,2,5,40,6388806,6190682,2223232,871679);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Expo Colombo',151,'17.12.2004','13.01.2005',332171,4,229,36,669455,8941945,2827600,3692823);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Taejŏn Expo',474,'02.03.1992','12.03.1992',529255,2,416,49,3032492,7245120,2662619,271387);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Железный век ',350,'12.12.1990','31.12.1990',840610,5,133,40,2272129,3558916,2283070,862176);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Европа без границ',500,'23.01.2002','29.01.2002',615241,3,205,48,3400718,1653047,1759385,493052);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Первое тысячелетие до новой эры',23,'01.05.2018','15.05.2018',961970,6,424,48,6736478,3165468,3595300,3213754);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Две картины Бронзино. К завершению реставрации',369,'26.04.2003','22.05.2003',697590,5,444,22,2833963,6677778,1055581,1425209);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мелкая пластика Ар Деко',382,'19.03.2018','17.04.2018',621186,5,233,28,3454149,3851348,1839818,3518509);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шпалеры XIX–XX веков в собрании Эрмитажа.',118,'27.04.2019','19.05.2019',800035,5,289,47,2752830,6825379,707008,2269696);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сальвадор Дали. Магическое искусство',49,'22.04.2013','16.05.2013',944960,6,435,4,9000008,8825540,3414017,4445390);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Русская сказка. От Васнецова до сих пор',73,'03.06.2009','20.06.2009',269232,1,153,25,1203950,9717216,1677635,1390282);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Пять веков европейского рисунка',534,'23.08.2012','20.09.2012',484060,6,143,43,3500767,3932478,2636701,736821);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Это было навсегда. 1968–1985',522,'28.12.2003','03.01.2004',532205,5,398,35,2792551,4852242,2424757,117677);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Международная биеннале молодого искусства',380,'26.05.1991','29.05.1991',667327,3,257,32,7904857,5630354,847849,608733);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Многообразие/Единство',112,'14.08.2004','15.08.2004',975857,2,66,39,415808,5331629,1455946,1823436);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Современное искусство Европы',532,'05.11.2004','08.11.2004',321451,5,353,35,4378259,6932159,4241475,3970696);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Соцреализм. Метаморфозы. Советское искусство',488,'19.12.2011','15.01.2012',793483,1,474,18,7231986,6029509,4813002,4897309);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мечты о свободе. Романтизм в России и Германии',508,'21.03.2000','12.04.2000',329071,5,307,28,4990888,4446069,4749838,3668847);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шедевры русского искусства XI — начала XX века',338,'24.05.2011','12.06.2011',700598,1,490,46,1059316,1258160,2375787,1368781);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Заглянув в душу столетий',199,'05.02.2011','16.02.2011',89753,4,30,42,6966465,8102138,3433448,2010809);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Веков связующая нить',147,'29.06.2005','23.07.2005',397875,2,43,4,8868792,1946784,2027609,4221359);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Помнить о своих корнях, дорожить прошлым',152,'06.05.2020','11.05.2020',180608,3,466,19,8049892,4979248,4186873,2536793);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Призраки утраченного времени',330,'01.09.1991','02.09.1991',967404,5,112,25,6691979,7482338,715069,248546);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('История в лицах',474,'19.10.1998','23.10.1998',434565,5,388,42,353073,2390388,1406690,4347140);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Нам жить и помнить',111,'31.12.2015','12.01.2016',814123,2,343,45,3347058,55003,954033,2825568);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('История',131,'30.12.2020','21.01.2021',799326,2,276,43,3961538,5257786,3281531,3524895);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Страницы истории',88,'04.11.2018','02.12.2018',320167,8,159,30,9725577,4635867,2996840,1147319);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Русь. Россия. Российская империя',132,'11.10.1995','18.10.1995',766232,6,7,41,7749950,4142274,688173,4302637);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Будущее, в котором хочется жить!',89,'26.06.2012','01.07.2012',197677,7,270,14,1879894,8434291,3768548,1079060);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Высокие технологии – стратегия XXI века',177,'15.11.1993','29.11.1993',655862,8,374,29,7500094,329673,3625638,4832750);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Идеи. Гипотезы. Открытия',20,'02.11.2013','18.11.2013',559865,4,416,42,5921462,7509864,1218971,2855380);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шедевры фантастики',16,'28.10.1991','03.11.1991',159197,6,250,3,6936774,2764289,3776641,2381243);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Триумф человеческого разума',440,'16.06.2020','19.06.2020',445552,1,62,3,2003697,6644433,524478,689759);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Вперёд, к звёздам',355,'16.07.2013','28.07.2013',162338,3,36,23,3537825,2517503,28761,4867681);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Звёзды смотрят на нас',86,'17.05.2007','29.05.2007',628238,6,6,4,7072447,3395659,2249383,1068566);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Палитра свободных звуков.',527,'29.11.1998','16.12.1998',761356,1,385,36,5384843,5514371,2890210,2349890);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Свет глазами мастера',361,'15.12.2018','28.12.2018',513897,5,122,49,2494308,9232286,2523298,2372464);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мастерство, фантазия, щедрость',229,'16.04.2021','03.05.2021',289601,4,196,3,1267390,9574624,3813768,3445899);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Эрмитаж интересных встреч',55,'16.11.2006','19.11.2006',205342,4,24,34,6423385,7136819,2262828,1991708);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Талант годам не подвластен',408,'23.08.1992','07.09.1992',972438,2,216,42,7355660,909113,2631743,3550241);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Художник эпохи',238,'15.06.2015','03.07.2015',345911,6,168,16,4952754,4255849,3102069,3538504);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Кистью творца остановленный миг',313,'29.04.1997','27.05.1997',414710,3,373,47,5761074,2813124,3949304,125134);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Бесконечный полет фантазии',525,'25.10.2008','08.11.2008',549097,4,88,31,2968250,2222347,3361483,828912);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Реформатор изобразительного искусства',303,'01.01.2016','10.01.2016',773701,2,155,17,3233479,2189612,143702,3893450);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сказка в русской живописи',475,'04.11.2001','12.11.2001',404846,7,31,5,8102348,5151859,1231166,4603046);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Путешествие в страну Вдохновение',545,'23.09.2014','23.10.2014',391868,2,436,8,8848029,1294934,1995728,190312);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Путешествие в страну творчества',160,'03.03.1992','05.03.1992',865559,5,298,31,2406072,9585741,2859267,4991183);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('В мире грёз',400,'13.10.2015','15.10.2015',686899,1,186,28,2149447,4121709,796099,4605314);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Искусство нашего края',329,'02.07.2018','18.07.2018',783340,7,63,24,1788846,3342622,4479258,1913755);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Прекрасное вокруг нас',447,'16.09.2000','21.09.2000',115289,8,231,25,1968242,2753629,1437488,1758078);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fastener Expo Shanghai',510,'13.10.2014','18.10.2014',666121,4,408,39,3364879,9152559,4923410,4402653);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Design Shanghai',440,'28.08.1994','02.09.1994',267507,7,418,25,7792956,7805293,1194973,522972);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Zjtex',312,'19.10.2003','11.11.2003',875332,8,217,5,7299808,2161703,4405153,3184980);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Sino Dental',258,'01.07.2007','23.07.2007',857300,1,312,33,4063178,9983721,4901325,1990498);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Guangzhou International Lighting Exhibition',368,'20.06.2004','21.06.2004',316664,6,323,33,7074560,4962661,2530561,580746);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Guangzhou Electrical Building Technology (GEBT)',112,'22.07.2011','13.08.2011',99673,5,437,17,2506791,1856185,3847272,4998695);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('CBBE',54,'30.01.2006','18.02.2006',799860,8,372,44,1369799,3748463,1203081,621844);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Beijing International Manufacturing Exhibition',306,'02.05.1991','11.05.1991',207170,6,382,22,852928,5089779,1933999,669378);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('GITF',428,'27.11.2003','28.11.2003',654758,8,2,39,697113,7484682,3977351,3145540);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ITMA Asia',45,'23.06.2004','09.07.2004',220103,7,344,45,8444646,3601637,664139,4385288);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('LogiMAT',517,'14.09.2007','05.10.2007',544433,4,125,29,8122822,1012497,1312807,3080853);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('All in Caravaning',45,'06.12.2001','11.12.2001',23439,3,376,44,3696413,3060732,2455835,1646545);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Haute-Savoie',31,'02.01.2003','27.01.2003',125505,4,447,38,1866958,6646535,140703,23946);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Foire Exposition De Picardie',71,'10.10.2007','25.10.2007',715180,4,292,26,4983687,9363552,3473576,1850137);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Cfia Rennes',516,'23.07.2016','27.07.2016',139537,7,194,8,9836417,9910904,4120239,1944562);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Mulhouse',76,'26.05.1997','03.06.1997',488580,3,421,34,656462,9152867,2983000,2959908);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Provins Medieval Festival',346,'04.11.2001','22.11.2001',895960,5,153,14,8526084,8081565,2772818,3176034);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Paris',515,'04.06.1991','04.07.1991',187805,3,26,18,425781,6810266,185077,905473);
